client_ref,client_id,subscription_ref,candidate_for_funnel,rank_number,auto_rank_reason,manual_override_applied,selection_status,selection_reason,candidate_count
AAEEA4BF01266AD411EB47531FFB0BBE,000042426,9740765F348085254AA7FA670E1F05A1,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,5
AAEEA4BF01266AD411EB47531FFB0BBE,000042426,B24848013E5CA92E4C688EC8C0AFBE17,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB47531FFB0BBE,000042426,8009B0940939DADD46AE5239E1A808EF,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB47531FFB0BBE,000042426,A69E5D06C61D2CC740314E16A770F96E,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB47531FFB0BBE,000042426,963455BBA35B19994A265B3DE198263F,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB475C2609429B,000042432,9D7C011F55974C7C44D27CF38E561D3D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB475C2609429B,000042432,BE0E99EC783E395041D18D8BAB99BC9A,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB4772244A4647,000042437,81A8FD3E17E92A4147E462970AF11FBF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4776D8CB4B2F,000042438,B074086662A8458942B3987B6722AA46,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB477CE5DB82C6,000042444,968BE02AA35EBFA24B357D4499FE5227,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48126A573ABD,000042450,901B1DA0183D655E4491412876FB913A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48207C37406E,000042451,A8A16255F742E1F2464FABDF78B398E7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB48207C37406E,000042451,951F638D0ED6569046E4A508A73ADC89,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB48224A4E2CF5,000042452,AA3507F9CCA7248346C5A05D930750F6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB48224A4E2CF5,000042452,A4A3F84180CC6BCC4F7B8D3BA178A8CD,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB4825089C9176,000042453,BF156238AA7D3B744A43ADBFA51D4BE2,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4827F538948A,000042455,A07B09FE7CEEB08E4BDA985911ED6D77,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB4827F538948A,000042455,BA0C1B9EA1BBEA724892C04D8D284DB5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB483981469310,000042459,A7075F8ADF03F3D64CDDB3B665ADBD4A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB483981469310,000042459,A6C7260551F5EB4942D93B41AEA1017D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AAEEA4BF01266AD411EB483981469310,000042459,BFE8E0973765E3E84AE82979F619D3E6,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB483981469310,000042459,8DD188BF222E6AB4407A2A94DD7BD6AB,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB483981469310,000042459,B9B9123F08DFE24C4C6B604FE8E341E9,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB483E8554F5A5,000042460,ACB3A84E21EC037241FE826F1E943E6E,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB483F739E5ABE,000042462,A06F2B46B1151B7F46513E6EC8A5EDD9,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB483FA7719FE6,000042463,8AB7122F7BB5B5094628D538EB3BEACF,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4840B3573E53,000042465,BE75508B8E6F8FBE4268B144559D1F63,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB4840B3573E53,000042465,B8875FFF64E5E7B347F9DB2443DBE0CE,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB484B0C6701F2,000042472,9DB299A1700C588548ED4F2E69F8817E,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAEEA4BF01266AD411EB484B0C6701F2,000042472,8E15D81D26397F16495AA8EFA42F3B6C,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB484B0C6701F2,000042472,AA5C9EB3ED82F0A442D3B5F81150F8C3,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB484D7667E403,000042474,8A8E13DE1E5471264A27A4E14FACEE2A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB484D7667E403,000042474,9D0B394A6245CEFE41D241E14AB1B6B9,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB485063E11BFD,000042482,8E28C18AD44AE3BF4B58D7123B64F67F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48D5960C6D4B,000042490,A947D6ED0167FCAB451E0A7351A989F4,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48D5BE8BC243,000042491,AF04A4F680BD72C745F54FFAB1723A1E,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48D9A37956DC,000042492,809FB2F252A258354E19083CDFEC51C6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB48EBCCAD2DA8,000042498,B5E8BEC2858DBC8D4CE8A11CB2E9B7C1,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB48EBCCAD2DA8,000042498,84409A15888699014A6267555F441DDF,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB490CD3FBA204,000042506,99F3CED79D33E92C43EF26A577E038FF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4913FA088252,000042512,9832E6B6D4B610654690F159A479EB79,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49191F8C72CE,000042516,A35A7D95D7E9FF654BE3CE5ED75FF02C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49191F8C72CE,000042516,970184862826F2E346D0265EAB6FEED6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAEEA4BF01266AD411EB49191F8C72CE,000042516,88B00FCC91672E2A4E248025907FBCAC,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB49191F8C72CE,000042516,9EFC93B90F4651734C34FE2CBE609CD5,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB491BD18D22F4,000042517,BE647FDDD96CAFAB467FB1E43A577B53,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB491BD18D22F4,000042517,B1605254FA4AE9114138E9D98D65A27B,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB491EE765840E,000042519,BCF4B4E5DBBD4A6E4F03B7174BC4E7BD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB491EE765840E,000042519,B3F5D0F6F7F378AA4187448B683092A3,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB4920B5A57D4F,000042520,A6CDB6918047258E46A5E01C39701DF9,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB4920B5A57D4F,000042520,B00F20C696A7775D4F05D954EF8DB905,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB4930BF111733,000042527,8EDA8D608B6BF04543EBAA4AED239018,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4930BF111733,000042527,8C3CF2715755CECB434FE88DBD788C65,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AAEEA4BF01266AD411EB4930BF111733,000042527,887666DD7DE365824F7D5299EECD77E1,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB4930BF111733,000042527,BBC5A7117AB8728B428080490089320D,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB4930BF111733,000042527,B6C8B4A0B2B20618431D6A725CDA4F6D,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB493ACD766126,000042528,BDA77A33B5E063E641B234EAE5BC1AA7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49AC6CFB8BDC,000042529,96864B65C2BC03264F98BD85C5C753A7,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49AC6CFB8BDC,000042529,B507D816802E5CCF4A2B69F02E0DADE6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AAEEA4BF01266AD411EB49AC6CFB8BDC,000042529,A7B4230852481F774138AB1B0302153E,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB49AC6CFB8BDC,000042529,B363A248E62525A24CA7F9E329ECA11C,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB49AC6CFB8BDC,000042529,B73603BDDA9E121A4D5EF5767E909EDD,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB49AC8837A376,000042530,9B6B4752943470D541F9F599790409C7,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49AC8837A376,000042530,9D7F8751C315C4F04485EBFCD2538EC6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB49AC8837A376,000042530,8082710CF31AB2DE41D31BC1C5AD0278,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,A7E5DB0F0F92D396422375C7156379C3,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,B9560C997487850044173D4333EC28E1,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,5
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,8EC0235A85C1F79C4B83A8EC77C73C78,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,82A75E070EF9E18C419E2C865CEAA1C6,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,84E2471015A473C049778E9D5D291B6F,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB49ACB3F2C329,000042531,9B16AD54291D25904AEA109CA392DBD7,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAEEA4BF01266AD411EB49BFEBD8EE36,000042536,80428AC52B6D9B0746672AAC3F4E4B81,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB49BFEBD8EE36,000042536,92207E65A31AE6254C5ECBE91C381E5C,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB49CBC0269437,000042539,92BC07D99A7F918A43B9492EEDC72EA2,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49D2EBD0EC4D,000042543,9C1113680CBC1ED840F1079C46BDCE5B,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49DDF2D05E32,000042547,8E2BFAC805FA13CA4F7CF8A33739D48C,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49DDF2D05E32,000042547,8242B5E4292BFE7F4F5E145884A3C06A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAEEA4BF01266AD411EB49DDF2D05E32,000042547,9D7EE108E677959B4F7CA8398DC6E112,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB49DDF2D05E32,000042547,B231C4A1467EF9F9430E652579246B7B,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB49E77382DBC7,000042549,97B27E338E72AC4C4388FEBD6AEFDA3C,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49E97DC61C63,000042550,B26CCCCB38102DB84530A6A0A64BD722,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49EB6458A45E,000042552,A57CC3174D3070124F68B38F5C341814,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB49F288A66AE9,000042555,A281CDE34FD45DC54E5599C4780C734A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4A01D7240B96,000042557,B6F7E9D03E5494DF4B60F56EFD75ADA2,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4A77ACA2695F,000042558,BFB5D0F78B7D510B40696FC48AFCEB1C,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4A9235101662,000042569,A7B53DC3CC8289404F4D7B97B3639D91,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4A96FD73F8C2,000042573,BF7C3DFFBE3CC61C487695E13B6C5106,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAEEA4BF01266AD411EB4A96FD73F8C2,000042573,AF7F194E168945AD45BED7362EEE29F5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAEEA4BF01266AD411EB4A99598CEBDE,000042574,83A3BEDE381420D5449EBBDC0882D6CD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4AAB22B7C3F7,000042578,A13700141ADE2C804C54A61A0115EE24,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4AAB22B7C3F7,000042578,AF8066281BDDA305495E22480C4C587A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AAEEA4BF01266AD411EB4AAB22B7C3F7,000042578,89BE099719010DFF473481EB5EEE4515,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB4AAB22B7C3F7,000042578,8DDE5AA1C717F62042C099B83FBFD274,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB4AAB22B7C3F7,000042578,A7F7E3F8C68EE9984589A239E313C711,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AAEEA4BF01266AD411EB4AB00DA11735,000042582,95DA3D296AED41784220DF3570297967,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4AB00DA11735,000042582,834C681497AB7537438E9B88A686EF13,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAEEA4BF01266AD411EB4AB00DA11735,000042582,BDAE250672E5C9D240BDFFF803C9755F,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB4AB00DA11735,000042582,8B36A7043D47F9344F1543494DA0B08C,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAEEA4BF01266AD411EB4AB5EC66FF06,000042583,8B71A4BCE6EFCBCD49D9F6E64FE83ABE,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4ABBF633D58F,000042586,B3ED8A2B66DF63D24EC37034253B0E66,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4ABD4F943B36,000042587,8A6A5708DD65AAC541D1330B4F8DB2B5,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEEA4BF01266AD411EB4AC5D913BA20,000042592,A286F8D0F776E32F469680D7818C5E44,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEFA4BF01266AD411EB4B5AE8F07A8A,000042606,B4F37418A5453EDD43563C57AB5940C6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAEFA4BF01266AD411EB4B7C058A4355,000042615,8DBB44CAF7B4C5774EABC6AAE39CDA6C,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF1A4BF01266AD411EB4CE21552C7F2,000042623,9C82C93703EE2A88475F5C6A4B421FD5,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAF1A4BF01266AD411EB4CE21552C7F2,000042623,97DBF6E59DE123C544DC88D14C14C80D,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAF1A4BF01266AD411EB4CE21552C7F2,000042623,9DB7C1C3853694C542C135988D89A144,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAF1A4BF01266AD411EB4CE692AF30C1,000042626,88A1C8B89E078BD84D0CC2BAFCD8F304,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAF1A4BF01266AD411EB4CE692AF30C1,000042626,91109EF6FED49297479D1CDD6920ACB4,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAF1A4BF01266AD411EB4CE8D1E3BF83,000042632,98876AF779F427F44720A0809636DEDA,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AAF1A4BF01266AD411EB4CE8D1E3BF83,000042632,B254EF14DD9CEE9C4C123F6181758DDB,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AAF1A4BF01266AD411EB4CEBE04FE370,000042634,9A4D3D00703ADD09455FC46BA8E6C524,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF1A4BF01266AD411EB4CEBE04FE370,000042634,A5C336453B670A904DA7D6EC23910753,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF1A4BF01266AD411EB4CECD8316D21,000042636,B9D594E753368ECD43D3C56F6B7D8E5D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF1A4BF01266AD411EB4CEF24EF2D43,000042638,92A721683C74F01E4E7E61B48A9BAA9F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,5
AAF1A4BF01266AD411EB4CEF24EF2D43,000042638,AAB1A4BF01266AD311E97DB472E10931,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAF1A4BF01266AD411EB4CEF24EF2D43,000042638,AAABA4BF01266AD311E938F5C055BB84,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAF1A4BF01266AD411EB4CEF24EF2D43,000042638,900B4EA5A024412D4333C28094D48A2F,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAF1A4BF01266AD411EB4CEF24EF2D43,000042638,AAABA4BF01266AD311E938F8D24DD47D,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AAF1A4BF01266AD411EB4D05B70F6019,000042651,AF9B0F776821C2CF4E77189646F7544D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF1A4BF01266AD411EB4D06227E92C8,000042652,B61AD64B631411FB45EACB0D17CA1458,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF2A4BF01266AD411EB4D9373283C45,000042656,9B76ED086504E6B645E4B504D7855CBA,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF2A4BF01266AD411EB4D9517B03D12,000042657,A517B00A8297186F4BE496D801AE54E2,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AAF2A4BF01266AD411EB4D9517B03D12,000042657,895C1BA4936E0E7D4022482A20FE65AE,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAF2A4BF01266AD411EB4D9517B03D12,000042657,AFA0DAF183A6990B47DB2237F4B84705,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AAF2A4BF01266AD411EB4DAC714405C7,000042662,BCCA13E96D2691D340B5BC87E781C294,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF2A4BF01266AD411EB4DAD44E3A5CE,000042663,93E4228D670CE46C48D1FEFEB595357B,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AAF2A4BF01266AD411EB4DB0066A5378,000042665,9291798BA6AED6624F5A55B81F44CCFD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
